intersection_id,tollgate_id,time_window,avg_travel_time
C,1,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",224.705352783
C,1,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",215.184387207
C,1,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",200.841461182
C,1,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",194.408493042
C,1,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",171.27406311
C,1,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",188.733200073
C,1,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",198.351364136
C,1,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",195.225357056
C,1,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",219.532348633
C,1,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",221.457321167
C,1,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",192.846893311
C,1,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",203.879257202
C,1,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",214.731765747
C,1,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",228.1118927
C,1,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",225.381576538
C,1,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",244.838806152
C,1,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",264.952941895
C,1,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",279.81729126
C,1,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",276.39944458
C,1,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",256.249755859
C,1,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",268.194824219
C,1,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",251.618286133
C,1,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",267.417877197
C,1,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",229.942337036
C,1,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",248.179763794
C,1,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",285.098449707
C,1,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",275.764282227
C,1,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",285.724914551
C,1,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",179.324951172
C,1,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",201.652282715
C,1,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",180.905639648
C,1,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",191.589797974
C,1,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",200.924057007
C,1,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",193.877410889
C,1,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",207.830566406
C,1,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",223.037200928
C,1,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",256.666320801
C,1,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",285.772796631
C,1,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",297.163665771
C,1,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",205.708496094
C,1,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",213.487457275
C,1,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",221.685684204
C,1,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",230.527114868
C,1,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",227.813217163
C,1,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",173.216781616
C,1,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",183.710922241
C,1,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",192.707351685
C,1,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",191.380050659
C,1,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",207.282287598
C,1,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",207.725784302
C,1,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",169.581710815
C,1,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",158.740783691
C,1,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",165.751281738
C,1,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",178.657394409
C,1,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",160.828781128
C,1,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",183.562026978
C,1,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",190.034240723
C,1,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",217.633743286
C,1,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",218.869537354
C,1,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",214.370376587
C,1,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",240.978729248
C,1,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",248.91468811
C,1,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",196.25769043
C,1,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",168.174499512
C,1,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",244.573562622
C,3,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",153.888153076
C,3,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",174.384124756
C,3,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",162.351089478
C,3,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",198.271240234
C,3,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",202.865707397
C,3,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",219.262023926
C,3,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",210.317321777
C,3,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",230.975967407
C,3,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",223.885177612
C,3,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",175.189300537
C,3,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",176.494476318
C,3,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",178.84173584
C,3,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",167.929397583
C,3,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",182.08706665
C,3,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",197.995758057
C,3,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",208.353713989
C,3,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",196.686019897
C,3,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",193.001205444
C,3,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",221.212982178
C,3,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",259.122924805
C,3,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",225.028625488
C,3,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",190.960372925
C,3,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",208.877441406
C,3,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",203.140548706
C,3,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",194.634994507
C,3,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",225.423309326
C,3,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",204.776580811
C,3,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",197.922027588
C,3,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",182.547271729
C,3,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",190.158660889
C,3,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",193.592880249
C,3,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",194.41809082
C,3,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",220.102005005
C,3,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",208.954421997
C,3,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",227.555541992
C,3,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",224.064376831
C,3,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",205.094909668
C,3,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",212.462677002
C,3,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",274.049804688
C,3,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",266.99508667
C,3,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",291.312164307
C,3,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",309.873535156
C,3,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",287.757385254
C,3,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",172.391265869
C,3,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",179.198730469
C,3,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",167.818069458
C,3,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",169.171447754
C,3,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",181.119232178
C,3,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",198.975997925
C,3,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",214.26663208
C,3,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",217.209915161
C,3,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",199.010391235
C,3,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",199.776275635
C,3,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",198.414779663
C,3,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",205.123153687
C,3,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",170.118988037
C,3,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",176.057815552
C,3,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",183.185302734
C,3,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",189.51663208
C,3,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",201.246887207
C,3,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",199.014862061
C,3,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",209.055023193
C,3,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",206.071212769
C,3,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",171.572631836
C,3,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",176.522171021
C,3,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",179.283218384
C,3,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",173.275253296
C,3,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",206.471725464
C,3,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",199.83114624
C,3,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",175.445495605
C,3,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",187.189758301
C,3,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",202.42388916
C,3,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",249.888336182
C,3,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",270.467285156
C,3,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",269.440063477
C,3,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",257.636383057
C,3,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",141.923217773
C,3,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",156.037261963
C,3,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",164.25239563
C,3,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",167.017791748
C,3,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",161.744064331
C,3,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",176.298217773
C,3,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",260.763549805
C,3,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",205.512924194
