tollgate_id,time_window,direction,volume
3,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",1,86.6016311646
3,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",1,90.3227996826
3,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",1,90.0413742065
3,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",1,100.32447052
3,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",1,92.3724212646
3,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",1,93.5276870728
3,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",1,58.3729515076
3,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",1,57.4794921875
3,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",1,57.6265869141
3,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",1,72.750038147
3,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",1,86.4668502808
3,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",1,83.6708984375
3,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",1,76.9709625244
3,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",1,80.5986785889
3,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",1,72.0163726807
3,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",1,79.1886291504
3,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",1,77.5236206055
3,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",1,73.9911956787
3,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",1,58.1649093628
3,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",1,61.18334198
3,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",1,56.7842102051
3,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",1,100.999900818
3,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",1,101.17830658
3,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",1,114.527145386
3,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",1,100.648933411
3,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",1,88.0554962158
3,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",1,89.5680236816
3,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",1,119.094520569
3,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",1,114.242774963
3,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",1,121.760902405
3,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",1,96.8996810913
3,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",1,91.5439071655
3,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",1,97.2842559814
3,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",1,79.1013336182
3,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",1,83.5734863281
3,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",1,83.0289840698
3,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",1,83.840927124
3,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",1,78.3925704956
3,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",1,78.8214416504
3,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",1,90.9523544312
3,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",1,95.3207473755
3,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",1,85.5663757324
3,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",1,69.9341278076
3,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",1,69.3591537476
3,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",1,62.9473228455
3,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",1,70.7190322876
3,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",1,84.6313095093
3,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",1,77.5670318604
3,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",1,82.2611236572
3,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",1,85.0047073364
3,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",1,68.0155944824
3,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",1,94.6240921021
3,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",1,93.2545471191
3,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",1,88.780632019
3,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",1,67.1135559082
3,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",1,65.7543334961
3,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",1,62.4160919189
3,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",1,117.17388916
3,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",1,117.979621887
3,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",1,123.256507874
3,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",1,105.019081116
3,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",1,101.199874878
3,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",1,92.257484436
3,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",1,73.0003662109
3,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",1,72.8341064453
3,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",1,67.502494812
3,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",1,53.7955703735
3,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",1,56.9733581543
3,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",1,45.5363845825
